commGIS,nd,CP,CP,CP,CP,MC,MN,FBE,FBD,FBD,FBD,FNE,FND,FM,MTSH,MTSH,SL,SL,GL,SV,NF,NF,NF,U,B,B,B,W
40609,0,519,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30904,0,20,15,0,41,8,5,0,0,0,0,0,0,0,0,3,0,6,0,1,0,0,0,0,1,0,5,21
30602,0,189,1,0,47,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,49
40201,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,35
31313,0,226,8,1,3,83,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40601,0,317,72,0,39,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,18,0,0,0,0,0
40610,0,300,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40605,0,297,6,0,236,0,3,3,2,0,0,0,0,0,11,0,0,2,0,0,0,0,95,0,0,0,0,101
40205,0,68,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0
30407,0,1290,40,14,10,368,218,183,75,0,0,0,0,0,74,0,14,73,0,0,0,0,18,0,0,0,0,0
100104,0,30,235,10,4,548,349,1678,276,0,0,7,0,0,360,0,258,34,0,0,0,0,2,0,0,0,0,0
30912,0,420,34,15,32,81,54,82,8,0,0,11,0,0,148,0,11,344,19,0,0,0,164,0,0,0,0,5
31302,0,564,94,0,32,42,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
30201,0,776,7,226,53,337,68,0,0,0,0,0,0,0,64,0,0,170,0,0,0,0,0,4,0,0,0,0
100503,0,230,2,0,9,435,613,40,439,0,0,3,0,0,160,0,137,58,0,0,0,0,0,0,0,0,0,0
40604,0,282,155,0,61,3,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
31509,0,65,2,0,119,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
30405,0,1808,47,0,19,126,61,47,2,0,0,0,0,0,87,0,0,3,0,0,0,0,30,0,0,0,0,14
30306,0,543,53,0,32,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,3,0,0,0,0
30108,0,639,34,0,12,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
30908,0,94,0,0,135,0,6,15,0,0,0,0,0,0,13,0,5,150,0,0,0,0,35,0,0,0,0,54
30901,0,513,79,172,94,133,185,50,4,0,0,0,0,0,138,0,9,87,0,0,0,0,63,0,0,0,0,6
30305,0,493,69,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
40303,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40203,0,2,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,340,0,0,0,0,47
40606,0,584,95,0,7,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60116,0,242,9,0,28,27,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
100106,0,43,0,0,110,1,2,0,0,0,0,0,0,0,15,0,4,45,0,0,0,0,61,0,0,0,0,33
30909,0,205,0,0,46,13,9,2,0,0,0,0,0,0,2,0,0,21,0,0,0,0,0,0,0,0,3,18
30902,0,129,0,0,43,1,4,2,0,0,0,0,0,0,4,0,0,26,0,0,0,0,5,0,0,0,0,18
100102,0,201,38,3,5,328,174,1824,5,0,0,0,0,0,149,0,314,22,0,0,0,0,2,0,0,0,0,0
60114,0,154,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
100103,0,79,4,0,143,0,2,0,0,0,0,0,0,0,1,0,0,23,0,0,0,0,6,0,0,0,0,46
30111,0,1135,46,0,428,0,29,0,6,0,0,0,0,0,46,0,0,0,17,0,0,0,154,0,0,0,0,0
100107,0,108,0,0,43,5,8,3,0,0,0,0,0,0,21,0,0,28,0,0,0,0,3,0,0,0,0,31
30906,0,141,0,0,41,7,20,2,0,0,0,3,0,0,3,1,0,67,0,2,0,0,44,0,0,0,5,20
40611,0,212,110,0,7,6,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31513,0,446,32,2,139,116,22,33,0,0,0,0,0,0,11,0,4,25,0,0,0,8,47,0,0,0,0,23
40302,0,64,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,44
60113,0,315,102,0,22,8,30,0,13,0,0,0,0,0,20,0,0,0,91,0,0,0,13,0,0,0,0,0
60106,0,234,19,0,15,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
150601,0,0,1,0,0,32,160,14545,5,0,0,61,0,0,431,0,33,142,1,0,0,29,0,0,0,0,0,0
100101,0,143,0,0,16,5,15,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,56
30207,0,575,51,374,59,334,139,2,2,0,0,0,0,0,18,0,2,21,3,0,0,0,0,3,0,0,0,0
30910,0,114,0,0,176,0,0,3,0,0,0,2,0,0,8,0,0,133,0,0,0,0,49,0,0,0,3,3
100304,0,92,0,0,75,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,72
30907,0,91,2,0,97,6,0,2,1,0,0,0,0,0,30,0,0,128,0,0,0,0,38,0,0,0,2,6
40204,0,3,0,0,223,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,2,803,0,0,0,0,73
100108,0,169,33,5,61,252,134,225,6,0,0,0,0,0,21,0,82,7,0,0,0,0,20,0,0,0,0,22
60109,0,341,38,0,4,2,0,0,3,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0
30911,0,38,6,0,126,0,10,11,7,0,0,2,0,0,26,0,0,75,0,0,0,0,85,0,0,0,0,54
31512,0,400,143,44,7,68,23,0,4,0,0,0,0,0,7,0,0,3,22,0,0,0,0,0,0,0,0,0
40403,0,39,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,246,0,0,0,0,107
30905,0,115,0,0,80,0,0,10,0,0,0,0,0,0,18,0,0,100,0,0,0,0,29,0,0,0,0,70
